Date,Open,High,Low,Close,Adj Close,Volume
2023-10-09,5.599999904632568,5.809999942779541,5.590000152587891,5.769999980926514,5.769999980926514,1086700
2023-10-10,5.789999961853027,5.940000057220459,5.789999961853027,5.840000152587891,5.840000152587891,822500
2023-10-11,5.78000020980835,5.920000076293945,5.760000228881836,5.820000171661377,5.820000171661377,607400
2023-10-12,5.760000228881836,5.760000228881836,5.349999904632568,5.460000038146973,5.460000038146973,1798600
2023-10-13,5.78000020980835,5.815000057220459,5.400000095367432,5.400000095367432,5.400000095367432,1669700
2023-10-16,5.449999809265137,5.51800012588501,5.429999828338623,5.480000019073486,5.480000019073486,804100
2023-10-17,5.400000095367432,5.690000057220459,5.400000095367432,5.659999847412109,5.659999847412109,945400
2023-10-18,5.599999904632568,5.599999904632568,5.380000114440918,5.389999866485596,5.389999866485596,819200
2023-10-19,5.400000095367432,5.510000228881836,5.309999942779541,5.349999904632568,5.349999904632568,744100
2023-10-20,5.320000171661377,5.349999904632568,5.190000057220459,5.309999942779541,5.309999942779541,1329200
2023-10-23,5.239999771118164,5.445000171661377,5.21999979019165,5.320000171661377,5.320000171661377,1017900
2023-10-24,5.360000133514404,5.465000152587891,5.224999904632568,5.320000171661377,5.320000171661377,1271600
2023-10-25,5.199999809265137,5.25,5.085000038146973,5.179999828338623,5.179999828338623,2462800
2023-10-26,5.019999980926514,5.150000095367432,4.730000019073486,5.010000228881836,5.010000228881836,4107700
2023-10-27,5.070000171661377,5.264999866485596,4.974999904632568,5.139999866485596,5.139999866485596,1734000
2023-10-30,5.239999771118164,5.300000190734863,4.980000019073486,5.070000171661377,5.070000171661377,1665900
2023-10-31,5.099999904632568,5.25,5.099999904632568,5.190000057220459,5.190000057220459,1528400
2023-11-01,5.150000095367432,5.269999980926514,5.079999923706055,5.25,5.25,1622200
2023-11-02,5.380000114440918,5.570000171661377,5.300000190734863,5.559999942779541,5.559999942779541,2313300
2023-11-03,5.949999809265137,6.10099983215332,5.869999885559082,5.949999809265137,5.949999809265137,1937400
