Date,Open,High,Low,Close,Adj Close,Volume
2023-10-16,13.260000228881836,13.819999694824219,13.170000076293945,13.710000038146973,13.557768821716309,10671300
2023-10-17,13.420000076293945,13.90999984741211,13.350000381469727,13.75,13.59732437133789,8952700
2023-10-18,13.680000305175781,13.899999618530273,13.569999694824219,13.869999885559082,13.715991973876953,11462800
2023-10-19,13.779999732971191,14.119999885559082,13.770000457763672,13.84000015258789,13.686325073242188,10553100
2023-10-20,13.75,13.9399995803833,13.600000381469727,13.829999923706055,13.676435470581055,12450700
2023-10-23,13.619999885559082,14.289999961853027,13.550000190734863,14.0,13.844548225402832,8186800
2023-10-24,14.15999984741211,14.569999694824219,14.149999618530273,14.529999732971191,14.36866283416748,8650500
2023-10-25,14.34000015258789,14.699999809265137,14.329999923706055,14.680000305175781,14.516998291015625,7998400
2023-10-26,14.729999542236328,14.970000267028809,14.649999618530273,14.899999618530273,14.734554290771484,6991000
2023-10-27,14.8100004196167,14.960000038146973,14.529999732971191,14.75,14.586220741271973,18329700
2023-10-30,14.899999618530273,15.079999923706055,14.720000267028809,14.949999809265137,14.7839994430542,9187600
2023-10-31,14.899999618530273,14.930000305175781,14.670000076293945,14.899999618530273,14.899999618530273,8905100
2023-11-01,14.930000305175781,14.949999809265137,14.699999809265137,14.850000381469727,14.850000381469727,15484100
2023-11-02,15.029999732971191,15.520000457763672,15.0,15.5,15.5,12379500
2023-11-03,16.0,16.84000015258789,15.630000114440918,16.790000915527344,16.790000915527344,12325300
2023-11-06,16.6299991607666,16.920000076293945,16.31999969482422,16.34000015258789,16.34000015258789,9131900
2023-11-07,16.399999618530273,16.43000030517578,16.100000381469727,16.139999389648438,16.139999389648438,5877500
2023-11-08,16.3700008392334,16.399999618530273,16.079999923706055,16.219999313354492,16.219999313354492,6343200
2023-11-09,16.299999237060547,16.34000015258789,15.59000015258789,15.630000114440918,15.630000114440918,6536000
2023-11-10,15.779999732971191,15.920000076293945,15.579999923706055,15.699999809265137,15.699999809265137,4816000
