Date,Open,High,Low,Close,Adj Close,Volume
2023-08-29,18.020000457763672,18.190000534057617,18.020000457763672,18.020000457763672,18.020000457763672,9300
2023-08-30,17.920000076293945,18.1299991607666,17.860000610351562,17.889999389648438,17.889999389648438,14900
2023-08-31,18.100000381469727,18.299999237060547,17.850000381469727,18.09000015258789,18.09000015258789,11900
2023-09-01,18.290000915527344,18.56999969482422,18.25,18.25,18.25,8200
2023-09-05,18.31999969482422,18.5,18.200000762939453,18.200000762939453,18.200000762939453,9800
2023-09-06,18.260000228881836,18.43000030517578,18.010000228881836,18.049999237060547,18.049999237060547,8700
2023-09-07,18.299999237060547,18.520000457763672,18.1299991607666,18.399999618530273,18.399999618530273,4500
2023-09-08,18.950000762939453,19.18000030517578,18.360000610351562,18.549999237060547,18.549999237060547,24400
2023-09-11,18.600000381469727,18.950000762939453,18.260000228881836,18.260000228881836,18.260000228881836,17900
2023-09-12,18.5,18.729999542236328,18.209999084472656,18.34000015258789,18.34000015258789,10600
2023-09-13,18.59000015258789,18.649999618530273,18.100000381469727,18.219999313354492,18.219999313354492,12100
2023-09-14,18.770000457763672,18.770000457763672,18.309999465942383,18.770000457763672,18.770000457763672,11500
2023-09-15,18.639999389648438,18.809999465942383,18.579999923706055,18.579999923706055,18.579999923706055,5500
2023-09-18,18.670000076293945,18.940000534057617,18.530000686645508,18.799999237060547,18.799999237060547,6000
2023-09-19,18.739999771118164,18.739999771118164,18.450000762939453,18.5,18.5,5800
2023-09-20,18.530000686645508,18.799999237060547,18.40999984741211,18.40999984741211,18.40999984741211,4600
2023-09-21,18.610000610351562,18.610000610351562,18.25,18.299999237060547,18.299999237060547,3900
2023-09-22,18.559999465942383,18.559999465942383,18.260000228881836,18.290000915527344,18.290000915527344,2500
2023-09-25,18.049999237060547,18.729999542236328,18.049999237060547,18.149999618530273,18.149999618530273,3800
2023-09-26,18.25,18.25,17.950000762939453,18.020000457763672,18.020000457763672,6000
2023-09-27,18.459999084472656,18.459999084472656,18.139999389648438,18.139999389648438,18.139999389648438,700
2023-09-28,18.010000228881836,18.1299991607666,17.959999084472656,18.0,18.0,3400
2023-09-29,18.200000762939453,18.270000457763672,17.899999618530273,18.149999618530273,18.149999618530273,2400
2023-10-02,18.0,18.010000228881836,17.780000686645508,17.979999542236328,17.979999542236328,12600
2023-10-03,18.100000381469727,18.18000030517578,17.850000381469727,18.0,18.0,11900
2023-10-04,17.8700008392334,18.0,17.700000762939453,17.829999923706055,17.829999923706055,7300
2023-10-05,18.049999237060547,18.049999237060547,17.68000030517578,17.68000030517578,17.68000030517578,8600
2023-10-06,18.299999237060547,18.299999237060547,17.559999465942383,17.850000381469727,17.850000381469727,8900
2023-10-09,17.850000381469727,18.229999542236328,17.559999465942383,17.709999084472656,17.709999084472656,5200
2023-10-10,17.940000534057617,18.049999237060547,17.559999465942383,17.75,17.75,6400
2023-10-11,17.950000762939453,17.959999084472656,17.610000610351562,17.899999618530273,17.899999618530273,5200
2023-10-12,17.860000610351562,17.860000610351562,17.559999465942383,17.809999465942383,17.809999465942383,2900
2023-10-13,17.530000686645508,17.530000686645508,17.510000228881836,17.510000228881836,17.510000228881836,3100
2023-10-16,17.610000610351562,17.84000015258789,17.350000381469727,17.350000381469727,17.350000381469727,15700
2023-10-17,17.329999923706055,17.600000381469727,17.15999984741211,17.229999542236328,17.229999542236328,13800
2023-10-18,17.25,17.600000381469727,17.1299991607666,17.170000076293945,17.170000076293945,8000
2023-10-19,17.25,17.25,16.440000534057617,16.950000762939453,16.950000762939453,8100
2023-10-20,17.190000534057617,17.190000534057617,16.520000457763672,16.520000457763672,16.520000457763672,7500
2023-10-23,16.510000228881836,17.149999618530273,16.510000228881836,16.75,16.75,1400
2023-10-24,16.8700008392334,17.420000076293945,16.3799991607666,16.459999084472656,16.459999084472656,7800
2023-10-25,16.489999771118164,16.56999969482422,16.489999771118164,16.520000457763672,16.520000457763672,1700
2023-10-26,16.559999465942383,16.8799991607666,16.559999465942383,16.579999923706055,16.579999923706055,2100
2023-10-27,16.360000610351562,16.360000610351562,16.100000381469727,16.1299991607666,16.1299991607666,7500
2023-10-30,16.360000610351562,16.489999771118164,16.360000610351562,16.489999771118164,16.489999771118164,1600
2023-10-31,16.5,17.260000228881836,16.149999618530273,16.260000228881836,16.260000228881836,3100
2023-11-01,16.239999771118164,16.649999618530273,16.110000610351562,16.260000228881836,16.260000228881836,8900
2023-11-02,16.469999313354492,17.440000534057617,16.469999313354492,17.440000534057617,17.440000534057617,3700
2023-11-03,17.5,18.360000610351562,17.5,17.709999084472656,17.709999084472656,7400
2023-11-06,17.549999237060547,17.6299991607666,17.549999237060547,17.6299991607666,17.6299991607666,2100
2023-11-07,17.8700008392334,17.8700008392334,17.600000381469727,17.600000381469727,17.600000381469727,2300
2023-11-08,17.5,18.59000015258789,17.5,17.829999923706055,17.829999923706055,10600
2023-11-09,18.260000228881836,18.299999237060547,17.959999084472656,18.25,18.25,11100
2023-11-10,18.5,18.790000915527344,17.899999618530273,18.290000915527344,18.290000915527344,12900
