Date,Open,High,Low,Close,Adj Close,Volume
2023-10-09,20.010000228881836,20.225000381469727,19.959999084472656,19.979999542236328,19.776641845703125,11700
2023-10-10,20.309999465942383,20.5,19.979999542236328,19.979999542236328,19.776641845703125,13000
2023-10-11,20.15999984741211,20.25,19.8700008392334,20.0,19.796438217163086,14600
2023-10-12,20.0,20.104999542236328,19.75,19.790000915527344,19.588577270507812,9200
2023-10-13,19.959999084472656,20.100000381469727,19.415000915527344,19.459999084472656,19.261934280395508,22500
2023-10-16,19.780000686645508,19.8799991607666,19.530000686645508,19.600000381469727,19.400508880615234,26900
2023-10-17,19.81999969482422,20.489999771118164,19.635000228881836,19.690000534057617,19.489593505859375,76700
2023-10-18,19.8700008392334,19.8700008392334,19.25,19.31999969482422,19.12335968017578,15900
2023-10-19,19.139999389648438,19.709999084472656,19.139999389648438,19.170000076293945,18.974885940551758,15100
2023-10-20,19.31999969482422,19.31999969482422,18.549999237060547,18.8799991607666,18.687837600708008,18400
2023-10-23,19.06999969482422,19.110000610351562,18.6200008392334,18.709999084472656,18.519567489624023,13100
2023-10-24,18.600000381469727,19.0049991607666,18.5,18.940000534057617,18.74722671508789,10800
2023-10-25,19.030000686645508,19.030000686645508,18.5,18.579999923706055,18.39089012145996,30200
2023-10-26,18.719999313354492,19.020000457763672,18.59000015258789,19.010000228881836,18.81651496887207,38600
2023-10-27,18.969999313354492,19.100000381469727,18.719999313354492,18.950000762939453,18.757125854492188,19000
2023-10-30,19.190000534057617,19.600000381469727,18.84000015258789,19.600000381469727,19.400508880615234,34000
2023-10-31,19.55500030517578,19.55500030517578,19.190000534057617,19.469999313354492,19.271831512451172,9200
2023-11-01,19.149999618530273,19.229999542236328,19.0,19.010000228881836,18.81651496887207,18100
2023-11-02,19.25,19.700000762939453,19.25,19.649999618530273,19.450000762939453,42900
2023-11-03,19.600000381469727,20.934999465942383,19.600000381469727,20.59000015258789,20.59000015258789,51500
