Date,Open,High,Low,Close,Adj Close,Volume
2023-06-30,11.9399995803833,12.0,10.819999694824219,10.880000114440918,10.880000114440918,943700
2023-07-03,11.199999809265137,11.960000038146973,11.149999618530273,11.670000076293945,11.670000076293945,326800
2023-07-05,11.670000076293945,11.960000038146973,11.260000228881836,11.359999656677246,11.359999656677246,307400
2023-07-06,11.220000267028809,11.329999923706055,10.579999923706055,11.25,11.25,428300
2023-07-07,11.170000076293945,12.619999885559082,11.140000343322754,12.449999809265137,12.449999809265137,366200
2023-07-10,12.369999885559082,12.649999618530273,12.069999694824219,12.630000114440918,12.630000114440918,238000
2023-07-11,12.789999961853027,13.479999542236328,12.699999809265137,13.170000076293945,13.170000076293945,286800
2023-07-12,13.449999809265137,13.649999618530273,13.15999984741211,13.5600004196167,13.5600004196167,182500
2023-07-13,13.569999694824219,13.9399995803833,13.34000015258789,13.770000457763672,13.770000457763672,275500
2023-07-14,13.770000457763672,13.850000381469727,12.25,12.3100004196167,12.3100004196167,491300
2023-07-17,12.229999542236328,13.890000343322754,12.220000267028809,13.869999885559082,13.869999885559082,417100
2023-07-18,13.854999542236328,13.880000114440918,12.829999923706055,12.869999885559082,12.869999885559082,488400
2023-07-19,12.050000190734863,13.319999694824219,11.800000190734863,12.859999656677246,12.859999656677246,3414400
2023-07-20,12.859999656677246,14.069999694824219,12.680000305175781,13.59000015258789,13.59000015258789,1563000
2023-07-21,13.850000381469727,13.850000381469727,12.800000190734863,12.9399995803833,12.9399995803833,528600
2023-07-24,13.899999618530273,15.145000457763672,13.319999694824219,14.890000343322754,14.890000343322754,1424900
2023-07-25,14.899999618530273,15.220000267028809,14.1899995803833,14.329999923706055,14.329999923706055,643400
2023-07-26,14.5,14.739999771118164,14.130000114440918,14.380000114440918,14.380000114440918,444500
2023-07-27,14.520000457763672,14.625,13.649999618530273,13.739999771118164,13.739999771118164,483200
2023-07-28,13.859999656677246,14.09000015258789,13.510000228881836,13.739999771118164,13.739999771118164,362100
