Date,Open,High,Low,Close,Adj Close,Volume
2023-06-13,3.0,3.309999942779541,3.0,3.25,3.25,44000
2023-06-14,3.3499999046325684,3.3850998878479004,3.1600000858306885,3.1600000858306885,3.1600000858306885,64000
2023-06-15,3.0899999141693115,3.390000104904175,3.0399999618530273,3.180000066757202,3.180000066757202,63100
2023-06-16,3.180000066757202,3.6700000762939453,3.1577000617980957,3.5,3.5,190400
2023-06-20,3.700000047683716,4.049900054931641,3.5000998973846436,3.9100000858306885,3.9100000858306885,263700
2023-06-21,3.9100000858306885,3.9100000858306885,3.549999952316284,3.640000104904175,3.640000104904175,905600
2023-06-22,3.8499999046325684,4.156700134277344,3.640000104904175,4.050000190734863,4.050000190734863,399500
2023-06-23,4.050000190734863,4.260000228881836,3.869999885559082,4.25,4.25,343800
2023-06-26,4.300000190734863,4.75,4.260000228881836,4.400000095367432,4.400000095367432,351400
2023-06-27,4.420000076293945,4.420000076293945,4.166299819946289,4.25,4.25,568700
2023-06-28,4.360000133514404,4.489999771118164,4.139999866485596,4.21999979019165,4.21999979019165,171600
2023-06-29,4.25,4.300000190734863,4.090000152587891,4.239999771118164,4.239999771118164,122300
2023-06-30,4.309999942779541,4.400000095367432,4.145899772644043,4.320000171661377,4.320000171661377,128200
2023-07-03,4.340000152587891,4.449999809265137,4.200099945068359,4.400000095367432,4.400000095367432,120100
2023-07-05,4.329999923706055,4.400000095367432,3.8201000690460205,3.940000057220459,3.940000057220459,320200
2023-07-06,4.050000190734863,4.250199794769287,4.001800060272217,4.039999961853027,4.039999961853027,190900
2023-07-07,4.050000190734863,4.050000190734863,3.8101000785827637,3.930000066757202,3.930000066757202,190000
2023-07-10,3.990000009536743,4.130000114440918,3.549999952316284,3.700000047683716,3.700000047683716,196900
2023-07-11,3.6600000858306885,3.7100000381469727,3.440000057220459,3.5399999618530273,3.5399999618530273,257600
2023-07-12,3.559999942779541,3.880000114440918,3.549999952316284,3.799999952316284,3.799999952316284,156300
2023-07-13,3.859999895095825,4.03000020980835,3.7799999713897705,3.9000000953674316,3.9000000953674316,192600
2023-07-14,3.950000047683716,3.950000047683716,3.630000114440918,3.7799999713897705,3.7799999713897705,144000
2023-07-17,3.759999990463257,4.150000095367432,3.759999990463257,4.090000152587891,4.090000152587891,218900
2023-07-18,4.090000152587891,4.329999923706055,3.869999885559082,3.930000066757202,3.930000066757202,186000
2023-07-19,3.9100000858306885,4.068600177764893,3.75,3.75,3.75,133900
2023-07-20,3.8499999046325684,4.047599792480469,3.6405999660491943,3.700000047683716,3.700000047683716,79500
2023-07-21,3.7300000190734863,3.805000066757202,3.5483999252319336,3.609999895095825,3.609999895095825,161700
2023-07-24,3.5899999141693115,3.6700000762939453,3.4700000286102295,3.4700000286102295,3.4700000286102295,141600
2023-07-25,3.4700000286102295,3.5999999046325684,3.130000114440918,3.240000009536743,3.240000009536743,326100
2023-07-26,3.190000057220459,3.380000114440918,3.0,3.309999942779541,3.309999942779541,179300
2023-07-27,3.3299999237060547,3.398400068283081,3.160099983215332,3.265000104904175,3.265000104904175,69100
