Date,Open,High,Low,Close,Adj Close,Volume
2023-07-05,49.689998626708984,50.0,49.34000015258789,49.91999816894531,49.91999816894531,3627200
2023-07-06,49.41999816894531,49.560001373291016,48.900001525878906,48.9900016784668,48.9900016784668,3618000
2023-07-07,48.880001068115234,49.27000045776367,48.650001525878906,48.970001220703125,48.970001220703125,3137900
2023-07-10,49.0,49.41999816894531,48.84000015258789,49.099998474121094,49.099998474121094,5553700
2023-07-11,49.060001373291016,49.75,48.97999954223633,49.709999084472656,49.709999084472656,3792800
2023-07-12,50.06999969482422,50.279998779296875,49.83000183105469,50.0,50.0,2991500
2023-07-13,50.15999984741211,51.279998779296875,50.09000015258789,51.16999816894531,51.16999816894531,3141600
2023-07-14,51.369998931884766,51.61000061035156,50.540000915527344,50.61000061035156,50.61000061035156,3225700
2023-07-17,50.54999923706055,50.970001220703125,50.119998931884766,50.900001525878906,50.900001525878906,3629200
2023-07-18,51.040000915527344,51.5,50.84000015258789,51.380001068115234,51.380001068115234,5437800
2023-07-19,51.650001525878906,52.54999923706055,50.31999969482422,50.43000030517578,50.43000030517578,5672500
2023-07-20,50.65999984741211,50.65999984741211,49.150001525878906,49.61000061035156,49.61000061035156,4725700
2023-07-21,50.04999923706055,50.900001525878906,49.61000061035156,50.709999084472656,50.709999084472656,11488100
2023-07-24,50.900001525878906,51.25,50.59000015258789,51.04999923706055,51.04999923706055,3487100
2023-07-25,51.029998779296875,51.36000061035156,50.900001525878906,51.06999969482422,51.06999969482422,2821900
2023-07-26,50.939998626708984,51.33000183105469,50.720001220703125,50.91999816894531,50.91999816894531,2496800
2023-07-27,50.880001068115234,51.54999923706055,50.130001068115234,50.27000045776367,50.27000045776367,2079500
2023-07-28,50.310001373291016,50.65999984741211,50.0099983215332,50.4900016784668,50.4900016784668,1827400
2023-07-31,50.689998626708984,50.709999084472656,50.279998779296875,50.4900016784668,50.4900016784668,2751700
2023-08-01,50.310001373291016,50.459999084472656,50.08000183105469,50.2400016784668,50.2400016784668,2065400
2023-08-02,49.83000183105469,50.06999969482422,49.5,49.66999816894531,49.66999816894531,2191100
