Date,Open,High,Low,Close,Adj Close,Volume
2023-10-09,12.989999771118164,13.399999618530273,12.989999771118164,13.369999885559082,13.222328186035156,91900
2023-10-10,13.399999618530273,13.489999771118164,13.149999618530273,13.4399995803833,13.29155445098877,95100
2023-10-11,11.640000343322754,12.0,11.260000228881836,11.770000457763672,11.640000343322754,623400
2023-10-12,11.489999771118164,11.5,9.579999923706055,9.989999771118164,9.989999771118164,416500
2023-10-13,9.970000267028809,10.050000190734863,9.300000190734863,9.529999732971191,9.529999732971191,217500
2023-10-16,9.649999618530273,9.880000114440918,9.289999961853027,9.5,9.5,403800
2023-10-17,9.479999542236328,9.5,8.869999885559082,9.260000228881836,9.260000228881836,497000
2023-10-18,9.199999809265137,9.260000228881836,8.920000076293945,9.0,9.0,189700
2023-10-19,9.020000457763672,9.180000305175781,8.779999732971191,8.869999885559082,8.869999885559082,253900
2023-10-20,8.84000015258789,9.0,8.569999694824219,8.609999656677246,8.609999656677246,230500
2023-10-23,8.520000457763672,8.800000190734863,8.399999618530273,8.779999732971191,8.779999732971191,254100
2023-10-24,8.800000190734863,9.029999732971191,8.739999771118164,8.819999694824219,8.819999694824219,167000
2023-10-25,8.789999961853027,8.859999656677246,8.5600004196167,8.640000343322754,8.640000343322754,670500
2023-10-26,8.579999923706055,9.369999885559082,8.579999923706055,8.640000343322754,8.640000343322754,348500
2023-10-27,8.630000114440918,8.729999542236328,8.380000114440918,8.550000190734863,8.550000190734863,263800
2023-10-30,8.609999656677246,8.850000381469727,8.420000076293945,8.5,8.5,203500
2023-10-31,8.449999809265137,8.5600004196167,8.100000381469727,8.270000457763672,8.270000457763672,261100
2023-11-01,8.470000267028809,8.609999656677246,8.34000015258789,8.399999618530273,8.399999618530273,300800
2023-11-02,8.5,8.699999809265137,8.4399995803833,8.5,8.5,308000
2023-11-03,8.6899995803833,8.850000381469727,8.550000190734863,8.619999885559082,8.619999885559082,349800
