Date,Open,High,Low,Close,Adj Close,Volume
2023-07-07,3.0,3.200000047683716,2.990000009536743,3.200000047683716,3.200000047683716,15400
2023-07-10,3.1700000762939453,3.240000009536743,3.0399999618530273,3.240000009536743,3.240000009536743,12700
2023-07-11,3.4100000858306885,3.690000057220459,3.299999952316284,3.4700000286102295,3.4700000286102295,56400
2023-07-12,3.799999952316284,3.799999952316284,3.4000000953674316,3.4000000953674316,3.4000000953674316,45800
2023-07-13,3.4200000762939453,3.559999942779541,3.200000047683716,3.4200000762939453,3.4200000762939453,29700
2023-07-14,3.4700000286102295,3.5899999141693115,3.299999952316284,3.509999990463257,3.509999990463257,15700
2023-07-17,3.4600000381469727,3.799999952316284,3.4600000381469727,3.640000104904175,3.640000104904175,19300
2023-07-18,3.6700000762939453,4.099999904632568,3.6700000762939453,3.9700000286102295,3.9700000286102295,53600
2023-07-19,4.119999885559082,4.489999771118164,3.950000047683716,3.9800000190734863,3.9800000190734863,72400
2023-07-20,2.990000009536743,3.0399999618530273,2.5999999046325684,2.75,2.75,535400
2023-07-21,2.8399999141693115,2.8499999046325684,2.4600000381469727,2.6500000953674316,2.6500000953674316,144600
2023-07-24,2.6500000953674316,2.6500000953674316,2.4100000858306885,2.450000047683716,2.450000047683716,58100
2023-07-25,2.619999885559082,2.6700000762939453,2.359999895095825,2.4000000953674316,2.4000000953674316,108000
2023-07-26,2.5999999046325684,2.5999999046325684,2.359999895095825,2.5199999809265137,2.5199999809265137,147500
2023-07-27,2.450000047683716,2.5199999809265137,2.309999942779541,2.5199999809265137,2.5199999809265137,81300
2023-07-28,2.509999990463257,2.5199999809265137,2.440000057220459,2.4800000190734863,2.4800000190734863,79800
2023-07-31,2.509999990463257,2.619999885559082,2.490000009536743,2.549999952316284,2.549999952316284,99700
2023-08-01,2.5399999618530273,2.690000057220459,2.509999990463257,2.640000104904175,2.640000104904175,65100
2023-08-02,2.6500000953674316,2.6600000858306885,2.5,2.549999952316284,2.549999952316284,35100
2023-08-03,2.5899999141693115,2.630000114440918,2.5,2.5999999046325684,2.5999999046325684,47100
2023-08-04,2.630000114440918,2.700000047683716,2.569999933242798,2.640000104904175,2.640000104904175,29100
