Date,Open,High,Low,Close,Adj Close,Volume
2023-10-09,52.630001068115234,53.77000045776367,52.04999923706055,53.61000061035156,53.61000061035156,592000
2023-10-10,54.31999969482422,56.279998779296875,54.31999969482422,54.90999984741211,54.90999984741211,807900
2023-10-11,54.97999954223633,55.7400016784668,54.22999954223633,55.470001220703125,55.470001220703125,753700
2023-10-12,55.86000061035156,55.86000061035156,54.66999816894531,55.470001220703125,55.470001220703125,1234500
2023-10-13,55.459999084472656,55.709999084472656,52.70000076293945,53.040000915527344,53.040000915527344,890700
2023-10-16,53.9900016784668,54.689998626708984,53.4900016784668,54.0,54.0,901300
2023-10-17,53.52000045776367,54.939998626708984,53.459999084472656,54.22999954223633,54.22999954223633,646900
2023-10-18,49.65999984741211,50.880001068115234,47.5,49.09000015258789,49.09000015258789,3165300
2023-10-19,48.9900016784668,49.61000061035156,47.439998626708984,47.90999984741211,47.90999984741211,1648000
2023-10-20,47.86000061035156,48.540000915527344,47.56999969482422,47.65999984741211,47.65999984741211,1892600
2023-10-23,47.22999954223633,48.25,47.09000015258789,47.380001068115234,47.380001068115234,1319100
2023-10-24,48.119998931884766,48.119998931884766,47.040000915527344,47.7599983215332,47.7599983215332,907700
2023-10-25,47.470001220703125,47.599998474121094,46.119998931884766,46.45000076293945,46.45000076293945,1184700
2023-10-26,47.209999084472656,48.0,46.61000061035156,46.880001068115234,46.880001068115234,1270800
2023-10-27,45.880001068115234,46.47999954223633,43.70000076293945,43.810001373291016,43.810001373291016,1866200
2023-10-30,44.560001373291016,46.36000061035156,44.220001220703125,45.810001373291016,45.810001373291016,1947500
2023-10-31,45.369998931884766,46.09000015258789,44.380001068115234,45.79999923706055,45.79999923706055,1310000
2023-11-01,45.540000915527344,46.90999984741211,44.93000030517578,46.849998474121094,46.849998474121094,971900
2023-11-02,48.29999923706055,49.220001220703125,47.83000183105469,49.040000915527344,49.040000915527344,1261600
2023-11-03,50.290000915527344,51.2400016784668,50.15999984741211,50.27000045776367,50.27000045776367,1002900
