Date,Open,High,Low,Close,Adj Close,Volume
2023-06-28,20.829999923706055,20.920000076293945,20.549999237060547,20.90999984741211,20.90999984741211,238700
2023-06-29,21.149999618530273,21.540000915527344,21.030000686645508,21.059999465942383,21.059999465942383,168800
2023-06-30,21.290000915527344,21.290000915527344,20.690000534057617,20.729999542236328,20.729999542236328,170300
2023-07-03,20.719999313354492,21.15999984741211,20.68000030517578,21.15999984741211,21.15999984741211,109200
2023-07-05,20.979999542236328,21.139999389648438,20.610000610351562,20.68000030517578,20.68000030517578,241600
2023-07-06,20.440000534057617,20.6299991607666,20.030000686645508,20.610000610351562,20.610000610351562,232300
2023-07-07,20.6200008392334,21.190000534057617,20.6200008392334,20.969999313354492,20.969999313354492,184100
2023-07-10,20.8799991607666,21.510000228881836,20.8799991607666,21.15999984741211,21.15999984741211,224200
2023-07-11,21.170000076293945,21.360000610351562,21.0,21.290000915527344,21.290000915527344,143900
2023-07-12,21.81999969482422,22.40999984741211,21.700000762939453,22.229999542236328,22.229999542236328,396900
2023-07-13,22.40999984741211,22.729999542236328,22.260000228881836,22.639999389648438,22.639999389648438,173300
2023-07-14,22.760000228881836,22.760000228881836,22.0,22.25,22.25,157500
2023-07-17,22.280000686645508,22.8799991607666,22.280000686645508,22.65999984741211,22.65999984741211,158300
2023-07-18,22.670000076293945,23.530000686645508,22.670000076293945,23.18000030517578,23.18000030517578,226200
2023-07-19,23.459999084472656,23.959999084472656,23.190000534057617,23.889999389648438,23.889999389648438,278600
2023-07-20,21.510000228881836,23.18000030517578,21.510000228881836,22.25,22.25,332100
2023-07-21,22.350000381469727,22.360000610351562,21.579999923706055,21.790000915527344,21.790000915527344,248700
2023-07-24,21.790000915527344,22.559999465942383,21.790000915527344,22.40999984741211,22.40999984741211,239200
2023-07-25,22.360000610351562,22.559999465942383,21.959999084472656,22.100000381469727,22.100000381469727,213600
2023-07-26,22.6200008392334,23.15999984741211,22.520000457763672,23.030000686645508,23.030000686645508,315800
2023-07-27,23.06999969482422,23.18000030517578,22.309999465942383,22.530000686645508,22.530000686645508,223600
